animal1,animal2,language_similarity_simple_dist_texture
swan,sloth,0.6695844497054879
zebra,sloth,0.6994362042234566
bat,swan,0.6803840825440771
beaver,swan,0.45241735081822326
boar,swan,0.44907562470404694
cheetah,swan,0.42241474492782366
crow,swan,0.4978114037574323
deer,swan,0.5383050335252277
dolphin,swan,0.49160923346070873
elephant,swan,0.437334798297331
flamingo,swan,0.35847546669704583
giraffe,swan,0.4146954191299971
goat,swan,0.5254905880266498
gorilla,swan,0.5059565644017378
grizzly,swan,0.62252002117152
hippo,swan,0.44980303998126586
killerwhale,swan,0.6533938082719122
lion,swan,0.5508886636106405
llama,swan,0.4970456836125975
mammoth,swan,0.8521655355022645
panda,swan,0.40347504816086077
panther,swan,0.4677879116166269
pig,swan,0.49007850145603304
pigeon,swan,0.3545035682964287
polarbear,swan,0.4620769273085281
rhino,swan,0.49846290647604496
shark,swan,0.6257493714708925
sheep,swan,0.6198090280391857
skunk,swan,0.5450989031322006
sloth,swan,0.6695844497054879
swan,swan,0
zebra,swan,0.4240663493308408
bat,zebra,0.6735383905607751
beaver,zebra,0.3989188145938678
boar,zebra,0.42497104696640353
cheetah,zebra,0.40245544797704835
crow,zebra,0.5134198434457937
deer,zebra,0.5624761994256058
dolphin,zebra,0.6360637779268892
elephant,zebra,0.50758019724951
flamingo,zebra,0.35843333981518766
giraffe,zebra,0.28452179117879955
goat,zebra,0.38734371429252795
gorilla,zebra,0.530312904139037
grizzly,zebra,0.6316064982843195
hippo,zebra,0.4639969557898133
killerwhale,zebra,0.7669105526249682
lion,zebra,0.6662224999146615
llama,zebra,0.42510048702642
mammoth,zebra,0.9078556927428111
panda,zebra,0.5204107585537581
panther,zebra,0.38116658945993354
pig,zebra,0.4585232141288051
pigeon,zebra,0.4983985672709527
polarbear,zebra,0.6281051616370524
rhino,zebra,0.46121467098820706
shark,zebra,0.7420586744156633
sheep,zebra,0.5842665880908974
skunk,zebra,0.4137545092755206
sloth,zebra,0.6994362042234566
swan,zebra,0.4240663493308408
zebra,zebra,0
