animal1,animal2,language_similarity_simple_dist_texture
zebra,sloth,0.42250256299084954
bat,swan,0.5304563761945605
beaver,swan,0.6612700493622844
boar,swan,0.6716284936803499
cheetah,swan,0.4566497403433135
crow,swan,0.43805556104355675
deer,swan,0.6447137798632133
dolphin,swan,0.4211970854801981
elephant,swan,0.6297413848984534
flamingo,swan,0.4817756995472168
giraffe,swan,0.6351404092656758
goat,swan,0.8861898092968041
gorilla,swan,0.7438415121601957
grizzly,swan,0.7293295375184298
hippo,swan,0.4824872648992287
killerwhale,swan,0.5321738970803459
lion,swan,0.4728487948072001
llama,swan,0.5364749881170159
mammoth,swan,0.6804588535330651
panda,swan,0.6011917607737232
panther,swan,0.5329673286367967
pig,swan,0.9086798998574678
pigeon,swan,0.48138311699254444
polarbear,swan,0.5493781221128714
rhino,swan,0.6769973839171942
shark,swan,0.7372747209525978
sheep,swan,0.8739543519783486
skunk,swan,1.0784344907260623
sloth,swan,0.761329321930998
swan,swan,0
zebra,swan,0.5855276112267199
bat,zebra,0.4098362794874193
beaver,zebra,0.48946402212273477
boar,zebra,0.38620219900669683
cheetah,zebra,0.4854381799299111
crow,zebra,0.49340675350210517
deer,zebra,0.4627104915430107
dolphin,zebra,0.5822857809472604
elephant,zebra,0.373403945751784
flamingo,zebra,0.45738490547147503
giraffe,zebra,0.36646239521929697
goat,zebra,0.5455360515510447
gorilla,zebra,0.4478510814771476
grizzly,zebra,0.40965392253598104
hippo,zebra,0.38636583073230457
killerwhale,zebra,0.4254362597603143
lion,zebra,0.465419113545725
llama,zebra,0.5066611328530056
mammoth,zebra,0.42999853117156417
panda,zebra,0.5354473804997818
panther,zebra,0.4197446676383885
pig,zebra,0.5604471163432146
pigeon,zebra,0.4964675096681213
polarbear,zebra,0.45000720997819227
rhino,zebra,0.38949804409902866
shark,zebra,0.42342452013609294
sheep,zebra,0.6323025879883094
skunk,zebra,0.7184344750397756
sloth,zebra,0.42250256299084954
swan,zebra,0.5855276112267199
zebra,zebra,0
