animal,sub_id,word_id,word,sub_type
grizzly,CB_01,w1,medium,CB
grizzly,CB_02,w1,builtforspeed,CB
grizzly,CB_03,w1,upright,CB
grizzly,CB_04,w1,four,CB
grizzly,CB_05,w1,big,CB
grizzly,CB_06,w1,flat,CB
grizzly,CB_08,w1,four,CB
grizzly,CB_09,w1,skinny,CB
grizzly,CB_10,w1,bears,CB
grizzly,CB_11,w1,big,CB
grizzly,CB_12,w1,soft,CB
grizzly,CB_13,w1,wide,CB
grizzly,CB_14,w1,large,CB
grizzly,CB_15,w1,four,CB
grizzly,CB_16,w1,round,CB
grizzly,CB_17,w1,big,CB
grizzly,CB_18,w1,large,CB
grizzly,CB_19,w1,big,CB
grizzly,CB_23,w1,arms,CB
hippo,CB_01,w1,medium,CB
hippo,CB_02,w1,lowtoground,CB
hippo,CB_03,w1,big,CB
hippo,CB_04,w1,four,CB
hippo,CB_05,w1,huge,CB
hippo,CB_06,w1,flat,CB
hippo,CB_08,w1,four,CB
hippo,CB_09,w1,tall,CB
hippo,CB_10,w1,big,CB
hippo,CB_11,w1,small,CB
hippo,CB_12,w1,coarse,CB
hippo,CB_13,w1,wide,CB
hippo,CB_14,w1,large,CB
hippo,CB_15,w1,four,CB
hippo,CB_16,w1,oblong,CB
hippo,CB_17,w1,big,CB
hippo,CB_18,w1,fat,CB
hippo,CB_19,w1,wild,CB
hippo,CB_23,w1,arms,CB
killerwhale,CB_01,w1,big,CB
killerwhale,CB_02,w1,fishlike,CB
killerwhale,CB_03,w1,long,CB
killerwhale,CB_04,w1,fish,CB
killerwhale,CB_05,w1,long,CB
killerwhale,CB_06,w1,long,CB
killerwhale,CB_08,w1,swimmers,CB
killerwhale,CB_09,w1,slick,CB
killerwhale,CB_10,w1,ocean,CB
killerwhale,CB_11,w1,small,CB
killerwhale,CB_12,w1,slippery,CB
killerwhale,CB_13,w1,ocean,CB
killerwhale,CB_14,w1,large,CB
killerwhale,CB_15,w1,fish,CB
killerwhale,CB_16,w1,oblong,CB
killerwhale,CB_17,w1,powerful,CB
killerwhale,CB_18,w1,large,CB
killerwhale,CB_19,w1,water,CB
killerwhale,CB_23,w1,fish,CB
lion,CB_01,w1,long,CB
lion,CB_02,w1,catlike,CB
lion,CB_03,w1,big,CB
lion,CB_04,w1,four,CB
lion,CB_05,w1,cats,CB
lion,CB_06,w1,flat,CB
lion,CB_08,w1,four,CB
lion,CB_09,w1,skinny,CB
lion,CB_10,w1,big,CB
lion,CB_11,w1,big,CB
lion,CB_12,w1,coarse,CB
lion,CB_13,w1,wide,CB
lion,CB_14,w1,large,CB
lion,CB_15,w1,four,CB
lion,CB_16,w1,oblong,CB
lion,CB_17,w1,powerful,CB
lion,CB_18,w1,large,CB
lion,CB_19,w1,wild,CB
lion,CB_23,w1,four,CB
llama,CB_01,w1,medium,CB
llama,CB_02,w1,builtforspeed,CB
llama,CB_03,w1,four,CB
llama,CB_04,w1,four,CB
llama,CB_05,w1,slender,CB
llama,CB_06,w1,flat,CB
llama,CB_08,w1,four,CB
llama,CB_09,w1,skinny,CB
llama,CB_10,w1,big,CB
llama,CB_11,w1,medium,CB
llama,CB_12,w1,wooly,CB
llama,CB_13,w1,wide,CB
llama,CB_14,w1,fat,CB
llama,CB_15,w1,four,CB
llama,CB_16,w1,round,CB
llama,CB_17,w1,powerful,CB
llama,CB_18,w1,fast,CB
llama,CB_19,w1,wild,CB
llama,CB_23,w1,four,CB
mammoth,CB_01,w1,short,CB
mammoth,CB_02,w1,builtforspeed,CB
mammoth,CB_03,w1,big,CB
mammoth,CB_04,w1,four,CB
mammoth,CB_05,w1,huge,CB
mammoth,CB_06,w1,symmetrical,CB
mammoth,CB_08,w1,four,CB
mammoth,CB_09,w1,skinny,CB
mammoth,CB_10,w1,IDK,CB
mammoth,CB_11,w1,small,CB
mammoth,CB_12,w1,wooly,CB
mammoth,CB_13,w1,wide,CB
mammoth,CB_14,w1,thin,CB
mammoth,CB_15,w1,four,CB
mammoth,CB_16,w1,round,CB
mammoth,CB_17,w1,fat,CB
mammoth,CB_18,w1,four,CB
mammoth,CB_19,w1,big,CB
