animal1,animal2,language_similarity_simple_dist_color
skunk,sloth,0.5238902482687469
sloth,sloth,0
swan,sloth,0.6899407318148018
zebra,sloth,0.8876987150769123
bat,swan,0.534247057255855
beaver,swan,0.36751344384002776
boar,swan,0.5708323950300462
cheetah,swan,0.4052949508878537
crow,swan,0.36423489159093725
deer,swan,0.5332440047445659
dolphin,swan,0.41694388105153846
elephant,swan,0.2756202654263539
flamingo,swan,0.34551188331991906
giraffe,swan,0.3874040781917004
goat,swan,0.4873742956913777
gorilla,swan,0.47497092193157636
grizzly,swan,0.6109808284708137
hippo,swan,0.3483506529424411
killerwhale,swan,0.5963324874573309
lion,swan,0.4892217771439472
llama,swan,0.4945698532741632
mammoth,swan,0.6845488842841848
panda,swan,0.31170042710773826
panther,swan,0.21965705290491924
pig,swan,0.4382450243561235
pigeon,swan,0.39434842302324496
polarbear,swan,0.3685509344100465
rhino,swan,0.3554992243067269
shark,swan,0.4947240371038104
sheep,swan,0.3768944274312312
skunk,swan,0.39219948302604163
sloth,swan,0.6899407318148018
swan,swan,0
zebra,swan,0.34687929231518644
bat,zebra,0.732623442812065
beaver,zebra,0.5857444355286229
boar,zebra,0.7669271433170166
cheetah,zebra,0.629214239803708
crow,zebra,0.5528376471508588
deer,zebra,0.7125818561542419
dolphin,zebra,0.6054196257597042
elephant,zebra,0.50769371605655
flamingo,zebra,0.45142954271617025
giraffe,zebra,0.5496941472103234
goat,zebra,0.6672797961071109
gorilla,zebra,0.6823002149387506
grizzly,zebra,0.8300334910105093
hippo,zebra,0.5541607020278548
killerwhale,zebra,0.7825948721004319
lion,zebra,0.7102277159194642
llama,zebra,0.6663821031940356
mammoth,zebra,0.8951759965492131
panda,zebra,0.4663908665113429
panther,zebra,0.34370989479005215
pig,zebra,0.6096695511240843
pigeon,zebra,0.60614353341777
polarbear,zebra,0.5909490420522772
rhino,zebra,0.60557818478296
shark,zebra,0.7012062101310703
sheep,zebra,0.5824671595160815
skunk,zebra,0.48401819589700745
sloth,zebra,0.8876987150769123
swan,zebra,0.34687929231518644
zebra,zebra,0
