animal1,animal2,language_similarity_simple_dist_shape
zebra,sloth,0.5475986935317763
bat,swan,0.6298540095863809
beaver,swan,0.6758206053545677
boar,swan,0.8464120995284099
cheetah,swan,0.7587160261620228
crow,swan,0.5117241195192161
deer,swan,0.7260040100138926
dolphin,swan,0.5997751863704176
elephant,swan,0.9144301275872061
flamingo,swan,0.5715351334436002
giraffe,swan,0.9629504152369683
goat,swan,1.0076499270093788
gorilla,swan,0.8892166388685541
grizzly,swan,0.8704123414359699
hippo,swan,0.6999044821565894
killerwhale,swan,0.7405364585718884
lion,swan,0.7932393514462762
llama,swan,0.7172443903149253
mammoth,swan,0.81930666324133
panda,swan,0.8552048512512987
panther,swan,0.6967171266633148
pig,swan,1.0472122744391905
pigeon,swan,0.5506666864139216
polarbear,swan,0.741281455481532
rhino,swan,0.7648994542161475
shark,swan,0.887516858369052
sheep,swan,0.8547503465790642
skunk,swan,0.9587663588890691
sloth,swan,0.8253585454432348
swan,swan,0
zebra,swan,0.7368320308079495
bat,zebra,0.6903372138745929
beaver,zebra,0.6550849718758408
boar,zebra,0.6285792289948283
cheetah,zebra,0.5562424521304048
crow,zebra,0.6858697944882269
deer,zebra,0.6296685026490774
dolphin,zebra,0.58726753693535
elephant,zebra,0.7162893692832876
flamingo,zebra,0.599883626149805
giraffe,zebra,0.6856759095329255
goat,zebra,0.7548000690970317
gorilla,zebra,0.6217968874798627
grizzly,zebra,0.5717094630281429
hippo,zebra,0.5429002667041912
killerwhale,zebra,0.6076631885669137
lion,zebra,0.6929943842554891
llama,zebra,0.5950532074090336
mammoth,zebra,0.6893770724334332
panda,zebra,0.6916703420104167
panther,zebra,0.5756433374626578
pig,zebra,0.7898047252097091
pigeon,zebra,0.687367233277481
polarbear,zebra,0.6862566356359447
rhino,zebra,0.4701388494088912
shark,zebra,0.601854057270541
sheep,zebra,0.6656001576996132
skunk,zebra,0.7190456092919947
sloth,zebra,0.5475986935317763
swan,zebra,0.7368320308079495
zebra,zebra,0
